term_id	marker_gene	cv_values
GO:0070084	b0168	0.0534374036060434
GO:0070178	b2366	0.0942445770849389
GO:0070179	b2366	0.0942445770849389
GO:0070180	b3985	0.0606898446847736
GO:0070181	b2566	0.0767254432222067
GO:0070204	b2264	0.065339457950729
GO:0070206	b0742	0.0704341467585836
GO:0070207	b0459	0.0793879039000143
GO:0070298	b1826	0.095866066366736
GO:0070301	b3942	0.0678218188341712
GO:0070329	b1764	0.0467948312237862
GO:0070361	b0955	0.0541294757165853
GO:0070389	b0015	0.0641465936703008
GO:0070401	b3619	0.0504197161625438
GO:0070402	b0606	0.0638136030935197
GO:0070403	b2411	0.0559681055655784
GO:0070404	b1380	0.0845748422169419
GO:0070417	b3162	0.078589113655208
GO:0070453	b0886	0.0648411505689682
GO:0070469	b0432	0.101339608504286
GO:0070475	b0051	0.0444283774152654
GO:0070476	b3740	0.0749130286839799
GO:0070482	b1489	0.107839410714467
GO:0070497	b2765	0.0575680953073929
GO:0070573	b3847	0.0577784555377694
GO:0070574	b3915	0.0396498327551522
GO:0070581	b3813	0.0474048112167254
GO:0070588	b0961	0.0663964951517619
GO:0070627	b3408	0.0958439778076507
GO:0070677	b3146	0.0572795159958386
GO:0070678	b2992	0.0967887618990454
GO:0070689	b2297	0.0867320305170096
GO:0070778	b3528	0.104013521620716
GO:0070819	b3850	0.0595712138394006
GO:0070894	b0949	0.0682451913830289
GO:0070929	b2620	0.0935933275212541
GO:0070930	b2620	0.0935933275212541
GO:0070968	b0124	0.0688517484389899
GO:0070981	b3744	0.0691073092228326
GO:0070989	b2212	0.0923728997286123
GO:0070992	b1282	0.082385202318406
GO:0071111	b0833	0.0651404172325992
GO:0071139	b2894	0.0575739630112919
GO:0071172	b1606	0.0706559369590746
GO:0071218	b3235	0.0847975621812225
GO:0071229	b3404	0.0477831745373624
GO:0071230	b4141	0.0509984978427125
GO:0071236	b2435	0.0472390385230131
GO:0071237	b0740	0.0679742907695225
GO:0071243	b2688	0.0725502221843138
GO:0071249	b1222	0.0636338806169195
GO:0071250	b1222	0.0636338806169195
GO:0071266	b3939	0.077740815374285
GO:0071271	b2844	0.0721890248855768
GO:0071280	b0570	0.108643271125164
GO:0071284	b4003	0.0797522098886334
GO:0071286	b1826	0.095866066366736
GO:0071287	b4705	0.0921729556157274
GO:0071288	b2688	0.0725502221843138
GO:0071289	b3070	0.0685952184274494
GO:0071291	b3908	0.106230589144051
GO:0071292	b0570	0.108643271125164
GO:0071294	b4003	0.0797522098886334
GO:0071310	b2786	0.057745523005142
GO:0071421	b3040	0.0632647011803538
GO:0071422	b0010	0.0538185658468627
GO:0071423	b3528	0.104013521620716
GO:0071424	b0082	0.0776462418895686
GO:0071436	b3258	0.0650659803721533
GO:0071454	b0980	0.0823233616125626
GO:0071467	b3724	0.0887762228112382
GO:0071468	b0155	0.0415921756683941
GO:0071470	b2218	0.043644278176416
GO:0071474	b2952	0.0533241688710887
GO:0071502	b4136	0.0739959741392051
GO:0071518	b1511	0.0850287188737469
GO:0071555	b0149	0.0434720658298682
GO:0071575	b3234	0.0364795471441631
GO:0071577	b3915	0.0396498327551522
GO:0071667	b2757	0.0967647369824032
GO:0071705	b2128	0.0600579074938502
GO:0071713	b1338	0.0830778311993679
GO:0071723	b1209	0.0527912580601325
GO:0071731	b2710	0.0791401255676958
GO:0071732	b2711	0.0777795302102562
GO:0071769	b3719	0.0707609899056436
GO:0071805	b3849	0.0449157790255047
GO:0071806	b1037	0.0975775218998555
GO:0071807	b1610	0.0875218890389605
GO:0071890	b2262	0.0782809030652237
GO:0071897	b3863	0.0646543776628034
GO:0071915	b4155	0.0656137648144742
GO:0071916	b1663	0.0601485843129131
GO:0071932	b1863	0.063344390946542
GO:0071949	b0662	0.0451169120967637
GO:0071951	b3288	0.0756536268010551
GO:0071963	b3250	0.053901986336852
GO:0071967	b3632	0.0837345313455162
GO:0071972	b0819	0.0693766363876168
GO:0071973	b1218	0.0708787817840691
GO:0071978	b1035	0.056069213198592
GO:0072321	b3609	0.0664547102410537
GO:0072323	b0891	0.0671921995263577
GO:0072344	b0191	0.0598009656431605
GO:0072581	b4155	0.0656137648144742
GO:0072714	b3364	0.101388869841049
GO:0080111	b2212	0.0923728997286123
GO:0089705	b1117	0.0597255232837316
GO:0089711	b3653	0.0813593670457026
GO:0089712	b1206	0.0736184180361236
GO:0089714	b3787	0.0598501581811827
GO:0089715	b0195	0.0465352409297039
GO:0090071	b3866	0.0514096709808495
GO:0090116	b1961	0.0591071053453778
GO:0090143	b0687	0.0742270788421557
GO:0090305	b1844	0.0442041088807822
GO:0090313	b2064	0.0523177109278953
GO:0090347	b0305	0.0790589098382909
GO:0090352	b1221	0.059198845107224
GO:0090483	b1046	0.0742704743423105
GO:0090484	b4148	0.0534645082773342
GO:0090499	b3412	0.0754681814575076
GO:0090501	b1804	0.0493048216262868
GO:0090502	b0214	0.0553022703112503
GO:0090503	b2268	0.0454596256296063
GO:0090540	b3533	0.0721631364780223
GO:0090563	b2715	0.0481959935113511
GO:0090565	b3599	0.0638163831373079
GO:0090566	b1736	0.0507921421255251
GO:0090581	b0731	0.0995745289973995
GO:0090584	b4304	0.081897355354244
GO:0090585	b4194	0.0619960936930558
GO:0090609	b1025	0.0776793055731121
GO:0097023	b0825	0.0748454308916585
GO:0097047	b0956	0.0605847039719672
GO:0097056	b3591	0.0650000228561608
GO:0097098	b2761	0.0861164346857199
GO:0097163	b3345	0.0523259652899544
GO:0097171	b0200	0.0401841271010398
GO:0097173	b2428	0.0839344259035293
GO:0097175	b1640	0.0670821405158417
GO:0097216	b3168	0.0717849032857095
GO:0097264	b0700	0.0780416123782015
GO:0097266	b1388	0.108074624501528
GO:0097347	b4220	0.0487802262491908
GO:0097351	b3129	0.0636279855764715
GO:0097428	b3414	0.051925819253049
GO:0097510	b2580	0.0634658415593543
GO:0097533	b1824	0.108387411812302
GO:0097697	b0921	0.0969700565747799
GO:0098655	b3915	0.0396498327551522
GO:0098656	b0818	0.0531203101451913
GO:0098719	b4065	0.063668078994812
GO:0101014	b4016	0.109024895455395
GO:0102004	b2232	0.0473760615416884
GO:0102005	b3833	0.0608432107971743
GO:0102008	b0237	0.0680214809227386
GO:0102009	b3847	0.0577784555377694
GO:0102132	b1093	0.109211669704304
GO:0102483	b2132	0.072223918452786
GO:0103115	b2201	0.0847907660984618
GO:0103117	b0096	0.0704099045272726
GO:0103118	b0179	0.0882424235449777
GO:1900190	b2634	0.0680806434763343
GO:1900192	b2381	0.0579126115586496
GO:1900231	b1045	0.0769908791139191
GO:1900232	b0853	0.0900814168427611
GO:1900751	b0040	0.0863786433567713
GO:1901135	b0798	0.087050039659926
GO:1901260	b2326	0.071624569364817
GO:1901264	b0914	0.0614500476769963
GO:1901381	b3351	0.0522747364247561
GO:1901530	b1971	0.0632728340362929
GO:1901642	b2406	0.0680485903825072
GO:1901652	b2107	0.072766701972347
GO:1901657	b2901	0.0456400923145189
GO:1901683	b3493	0.0909323566071505
GO:1901684	b3493	0.0909323566071505
GO:1901998	b0377	0.07627741647233
GO:1902021	b1522	0.0813906786671369
GO:1902047	b1124	0.0683152606029312
GO:1902201	b1956	0.0678672109911185
GO:1902208	b0853	0.0900814168427611
GO:1902209	b0853	0.0900814168427611
GO:1902358	b2413	0.0724756418163862
GO:1902475	b0402	0.0419863443117003
GO:1902476	b0155	0.0415921756683941
GO:1902560	b0104	0.0757779851032971
GO:1902599	b4080	0.0720192141807304
GO:1902600	b0155	0.0415921756683941
GO:1902603	b0040	0.0863786433567713
GO:1902670	b2990	0.0662488475079252
GO:1902758	b3857	0.054047721662288
GO:1902765	b0861	0.0622020564631863
GO:1902767	b0419	0.0790962829200531
GO:1902777	b3882	0.0625157019540757
GO:1902815	b1736	0.0507921421255251
GO:1903228	b2407	0.102854250849276
GO:1903457	b0307	0.0979514881972896
GO:1903506	b1235	0.0745092765625258
GO:1903658	b0959	0.0503104703422916
GO:1903711	b1599	0.076801097630424
GO:1903712	b2578	0.0778231279544047
GO:1903714	b4141	0.0509984978427125
GO:1903716	b4464	0.0652435009973313
GO:1903785	b4141	0.0509984978427125
GO:1903791	b1006	0.0829456407015565
GO:1903874	b3915	0.0396498327551522
GO:1904047	b1870	0.0618831291425126
GO:1990000	b1041	0.104651024897164
GO:1990002	b0207	0.0573849804491435
GO:1990060	b4032	0.0928850385943128
GO:1990063	b2512	0.0634701889956091
GO:1990077	b4362	0.0485178551417763
GO:1990097	b0687	0.0742270788421557
GO:1990145	b3303	0.0735622392394328
GO:1990178	b4000	0.0848320336870614
GO:1990189	b1427	0.0847428937517747
GO:1990204	b0996	0.0781905539127968
GO:1990220	b4143	0.0842084907547739
GO:1990230	b2527	0.095447366763009
GO:1990481	b3166	0.0911304070257088
GO:1990507	b1743	0.0963213553386557
GO:2000104	b2009	0.0838348301435787
GO:2000142	b3961	0.0512535478832389
GO:2000143	b0840	0.0477896713742406
GO:2000144	b2079	0.0534965291629577
GO:2000186	b3724	0.0887762228112382
GO:2000372	b0101	0.093717650719937
GO:2000678	b1707	0.106856336367522
GO:2000766	b0911	0.0769560776505643
GO:2001023	b2079	0.0534965291629577
GO:2001061	b0222	0.0924152222180002
GO:2001251	b2295	0.0785494341051161
other	b3033	0.036278560947483
